id,alias,name,image_url,is_closed,url,review_count,categories,rating,price,location,distance,area_code,phone_number,latitude,longitude,delivery,pickup,restaurant_reservation
wAK2nacc15ZNhyDKKFFImw,citizen-seattle,Citizen,https://s3-media3.fl.yelpcdn.com/bphoto/yL0Fd7yhAcgF-VUw_AZ0hw/o.jpg,False,https://www.yelp.com/biz/citizen-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1119,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,$$,"{'address1': '706 Taylor Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['706 Taylor Ave N', 'Seattle, WA 98109']}",4020.508533276449,206,284-1015,47.6257499,-122.34588,True,False,False
GWJ8Nos_iWmBaxy8C1kBtA,dos-chamucos-taqueria-seattle,Dos Chamucos Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/BbpCZwi_KV81Qqo7fveEGw/o.jpg,False,https://www.yelp.com/biz/dos-chamucos-taqueria-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,64,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,$$,"{'address1': '550 Queen Anne Ave N', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['550 Queen Anne Ave N', 'Seattle, WA 98109']}",4730.734716703178,206,708-1606,47.624479184505496,-122.3565002603443,True,True,False
HCDVm4sFHTIgJMM88WsatA,outlier-seattle,Outlier,https://s3-media1.fl.yelpcdn.com/bphoto/1v7gSwIFRbr0wK3VN12ptw/o.jpg,False,https://www.yelp.com/biz/outlier-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,255,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,$$,"{'address1': '1101 Fourth Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1101 Fourth Ave', 'Seattle, WA 98101']}",2948.3054927150383,206,624-7755,47.606849691759145,-122.33390743126166,False,False,False
ziIcBDdIjKi8gShBrseCjA,roro-bbq-and-grill-seattle-6,RoRo BBQ & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/j_5Qp2U1NDitDAaWNXf7TQ/o.jpg,False,https://www.yelp.com/biz/roro-bbq-and-grill-seattle-6?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,683,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,$$,"{'address1': '3620 Stone Way N', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['3620 Stone Way N', 'Seattle, WA 98103']}",5501.155447203049,206,954-1100,47.651242,-122.3424326,True,True,False
LzRy0uXeR2vW6u6gYxgA6g,smarty-pants-seattle,Smarty Pants,https://s3-media3.fl.yelpcdn.com/bphoto/meJuM8YIw0nQJ5gx2jMRrA/o.jpg,False,https://www.yelp.com/biz/smarty-pants-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,466,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,$$,"{'address1': '6017 Airport Way S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98108', 'country': 'US', 'state': 'WA', 'display_address': ['6017 Airport Way S', 'Seattle, WA 98108']}",7317.773923706072,206,762-4777,47.54881,-122.31664,True,False,False
NA0HnXcXX1Vzio0hfBo3Pg,san-juan-seltzery-seattle-2,San Juan Seltzery,https://s3-media3.fl.yelpcdn.com/bphoto/O6IQMAY6T2k_QQd835WNkg/o.jpg,False,https://www.yelp.com/biz/san-juan-seltzery-seattle-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,60,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,$$,"{'address1': '3901 1st Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['3901 1st Ave S', 'Seattle, WA 98134']}",5851.548378806749,206,432-9734,47.5678764383156,-122.335597027192,True,True,False
dtbi_nktizjjnwJqVEzieQ,szechuan-noodle-bowl-seattle,Szechuan Noodle Bowl,https://s3-media1.fl.yelpcdn.com/bphoto/u-Kq1coeD_B9RoLR-Nmrnw/o.jpg,False,https://www.yelp.com/biz/szechuan-noodle-bowl-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,346,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,$,"{'address1': '420 8th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['420 8th Ave S', 'Seattle, WA 98104']}",2562.3853115563943,206,623-4198,47.59857,-122.32222,True,True,False
djjEdAZkY4eyzI3_8TBLVA,plum-bistro-seattle-2,Plum Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/yMrYwhjaO5nsQCDr-gUwsw/o.jpg,False,https://www.yelp.com/biz/plum-bistro-seattle-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1845,"[{'alias': 'vegan', 'title': 'Vegan'}]",4.0,$$,"{'address1': '1429 12th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1429 12th Ave', 'Seattle, WA 98122']}",1613.2965726043633,206,838-5333,47.6137675,-122.3171839,True,True,False
KoSJFOuBJiuKH-NGh8LRgg,denny-lodge-seattle,Denny Lodge,https://s3-media3.fl.yelpcdn.com/bphoto/Z4dSxlM62CeSfNFPYvBQ3A/o.jpg,False,https://www.yelp.com/biz/denny-lodge-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,36,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,,"{'address1': '501 Fairview Ave N', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['501 Fairview Ave N', 'Seattle, WA 98109']}",3171.845949505388,206,402-3046,47.6237,-122.335,False,False,False
Ce6kgS-0Hxx5sLOdTxdFLQ,both-ways-cafe-and-catering-seattle,Both Ways Cafe & Catering,https://s3-media1.fl.yelpcdn.com/bphoto/HpDPlXxdtAhGi_UJ5xj5qA/o.jpg,False,https://www.yelp.com/biz/both-ways-cafe-and-catering-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,252,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,$$,"{'address1': '4922 S Genesee St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4922 S Genesee St', 'Seattle, WA 98118']}",5737.206041346776,206,722-5799,47.56428287925452,-122.27089721538597,True,False,False
_obwG8MG2OuFUe1TW3BjGw,stateside-seattle-3,Stateside,https://s3-media3.fl.yelpcdn.com/bphoto/lyjgzUgiXoaxeMzXjMxAdg/o.jpg,False,https://www.yelp.com/biz/stateside-seattle-3?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1006,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,$$,"{'address1': '300 E Pike St', 'address2': 'Ste 1200', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['300 E Pike St', 'Ste 1200', 'Seattle, WA 98122']}",2382.9071065203098,206,557-7273,47.6141895780828,-122.327432663824,True,True,False
K8KrGVfIjFbp7AqaECGARQ,jellyfish-brewing-seattle-2,Jellyfish Brewing,https://s3-media1.fl.yelpcdn.com/bphoto/Wqmr8yDQapAMWHq7bfkAFg/o.jpg,False,https://www.yelp.com/biz/jellyfish-brewing-seattle-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,70,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.5,$$,"{'address1': '917 S Nebraska St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98108', 'country': 'US', 'state': 'WA', 'display_address': ['917 S Nebraska St', 'Seattle, WA 98108']}",7382.304770970113,206,397-4999,47.548792399999996,-122.3201731,False,False,False
fPS5WLSGkm8acKkiEsFDPw,mod-pizza-seattle-9,MOD Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/GV4abM1Jx-qdQ_lDXPVPLg/o.jpg,False,https://www.yelp.com/biz/mod-pizza-seattle-9?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,163,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,$,"{'address1': '6010 15th Ave NW', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['6010 15th Ave NW', 'Seattle, WA 98107']}",8947.586027866633,206,939-4000,47.6727072,-122.3759085,True,True,False
z0cvaQ4lqyBKsCCeIJ-VRw,holy-mountain-brewing-seattle,Holy Mountain Brewing,https://s3-media1.fl.yelpcdn.com/bphoto/MDh3lG4_iK5EgxL9JJYW2g/o.jpg,False,https://www.yelp.com/biz/holy-mountain-brewing-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,236,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.5,$$,"{'address1': '1421 Elliott Ave W', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98119', 'country': 'US', 'state': 'WA', 'display_address': ['1421 Elliott Ave W', 'Seattle, WA 98119']}",6239.167264973583,,,47.63074,-122.37442,False,False,False
rpZjdPFhlpud8dcG7P6yHg,thomas-street-warehouse-seattle,Thomas Street Warehouse,https://s3-media3.fl.yelpcdn.com/bphoto/qs5-bc-IYkMFUtc7hLrhXw/o.jpg,False,https://www.yelp.com/biz/thomas-street-warehouse-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,219,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,$$,"{'address1': '915 Thomas St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['915 Thomas St', 'Seattle, WA 98109']}",3374.2361105811538,206,453-3400,47.62073,-122.33922,False,False,False
FMi9B4Z0dsXIK_0E8FDZMA,temple-billiards-seattle-2,Temple Billiards,https://s3-media3.fl.yelpcdn.com/bphoto/g355MO6Q9LuUfJ6Uq8-nCw/o.jpg,False,https://www.yelp.com/biz/temple-billiards-seattle-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,120,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,$$,"{'address1': '126 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['126 S Jackson St', 'Seattle, WA 98104']}",3210.206855370777,206,682-3242,47.5992650538683,-122.333233058453,True,False,False
eK9kiJ1zrT2kyzXjfXIHrg,the-good-society-brewery-and-public-house-seattle,The Good Society Brewery & Public House,https://s3-media4.fl.yelpcdn.com/bphoto/AfcuwCYfAjAJxY7v8YQdMw/o.jpg,False,https://www.yelp.com/biz/the-good-society-brewery-and-public-house-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,53,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,$$,"{'address1': '2701 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['2701 California Ave SW', 'Seattle, WA 98116']}",7808.528436247265,206,420-3528,47.579197,-122.386884,False,False,False
peQhVkGVD0zEzPwGP5M49g,trader-joes-seattle-4,Trader Joe's,https://s3-media1.fl.yelpcdn.com/bphoto/yMPklyQrcuV7MAev6KoUHg/o.jpg,False,https://www.yelp.com/biz/trader-joes-seattle-4?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,279,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,$$,"{'address1': '1700 Madison St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1700 Madison St', 'Seattle, WA 98122']}",1102.3457881202312,206,322-7268,47.61606000501989,-122.30971800189116,False,False,False
rgkwLKTmZdj72S1KmEkENg,zig-zag-cafe-seattle-2,Zig Zag Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/NQyUmp9r8HZRCRoGwy7XPw/o.jpg,False,https://www.yelp.com/biz/zig-zag-cafe-seattle-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1106,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,$$$,"{'address1': '1501 Western Ave', 'address2': 'Ste 202', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1501 Western Ave', 'Ste 202', 'Seattle, WA 98101']}",3487.7005344100176,,,47.60833,-122.34167,True,False,False
qs2ZU-9ZlpVmpn7Kxo-2jg,metropolitan-market-mercer-island-mercer-island,Metropolitan Market - Mercer Island,https://s3-media1.fl.yelpcdn.com/bphoto/zKraiTJJE82JC3vYSa4Jfw/o.jpg,False,https://www.yelp.com/biz/metropolitan-market-mercer-island-mercer-island?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,35,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.0,,"{'address1': '2755 77th Ave SE', 'address2': None, 'address3': '', 'city': 'Mercer Island', 'zip_code': '98040', 'country': 'US', 'state': 'WA', 'display_address': ['2755 77th Ave SE', 'Mercer Island, WA 98040']}",5453.332360381063,206,232-2577,47.58525,-122.2358,False,False,False
FrHhYevaOhs40xpuOpQiHg,canlis-seattle,Canlis,https://s3-media1.fl.yelpcdn.com/bphoto/zjTZ-facpmYHJgJrCGEpeQ/o.jpg,False,https://www.yelp.com/biz/canlis-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1696,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,$$$$,"{'address1': '2576 Aurora Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['2576 Aurora Ave N', 'Seattle, WA 98109']}",5071.510517558574,206,283-3313,47.6430119,-122.3467676,False,True,False
TlKKuqPkF0dC5aYl2J1Piw,elephant-and-castle-seattle,Elephant & Castle,https://s3-media3.fl.yelpcdn.com/bphoto/gef-2MMzLrnRhrNOVGfETQ/o.jpg,False,https://www.yelp.com/biz/elephant-and-castle-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,568,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.5,$$,"{'address1': '1415 5th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1415 5th Ave', 'Seattle, WA 98101']}",3009.0794391321974,206,624-9977,47.610004,-122.335551,True,True,False
n0JhW8HLoubmt7_ZzTCVPA,duchess-tavern-seattle,Duchess Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/WM_zuv7_0dnH-Dud650kQQ/o.jpg,False,https://www.yelp.com/biz/duchess-tavern-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,107,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,$,"{'address1': '2827 NE 55th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['2827 NE 55th St', 'Seattle, WA 98105']}",6144.606602168335,206,527-8606,47.668362,-122.296104,True,False,False
WTrEXsV5TJ5yXqa3XELzVw,dominos-pizza-seattle-20,Domino's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/r0ElPFfz0bSKpgdP6VqOzw/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-seattle-20?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,41,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,$,"{'address1': '2320 N 45th St', 'address2': 'Ste B', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['2320 N 45th St', 'Ste B', 'Seattle, WA 98103']}",5993.1254664951575,206,632-0700,47.6616094,-122.3305315,False,False,False
cy6Shn74rWTStBk9UNy5eA,the-dray-seattle,The Dray,https://s3-media3.fl.yelpcdn.com/bphoto/0Zs8MwRdfnC8jzAu3V4Jdg/o.jpg,False,https://www.yelp.com/biz/the-dray-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,202,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,$$,"{'address1': '708 NW 65th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98117', 'country': 'US', 'state': 'WA', 'display_address': ['708 NW 65th St', 'Seattle, WA 98117']}",8719.265691414146,206,453-4527,47.676127015582,-122.36492002012,True,False,False
5wKkAR2xyN7J1zjRi90QLQ,gameworks-seattle,GameWorks,https://s3-media3.fl.yelpcdn.com/bphoto/RuJXc6gICPtwoHvCgySmyw/o.jpg,False,https://www.yelp.com/biz/gameworks-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,581,"[{'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'eatertainment', 'title': 'Eatertainment'}]",3.0,$$,"{'address1': '1511 7th Ave', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1511 7th Ave', 'Seattle, WA 98101']}",2863.47967832282,206,521-0952,47.61185,-122.33421,False,False,False
DySJj5h0DLa0JnVhRcXbEQ,cookies-country-chicken-seattle,Cookie's Country Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/_omXcnOzVajKr_3VUkCugg/o.jpg,False,https://www.yelp.com/biz/cookies-country-chicken-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,172,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,$$,"{'address1': '1744 NW Market St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['1744 NW Market St', 'Seattle, WA 98107']}",8911.010113448829,206,603-5111,47.6689625,-122.3809583,True,False,False
xcZZ0Gm81bl8xQfvws231A,uneeda-burger-seattle,Uneeda Burger,https://s3-media4.fl.yelpcdn.com/bphoto/QA76Bw2Alk_y9d2mC8khLQ/o.jpg,False,https://www.yelp.com/biz/uneeda-burger-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1394,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,$$,"{'address1': '4302 Fremont Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['4302 Fremont Ave N', 'Seattle, WA 98103']}",6548.440056066076,206,547-2600,47.65952,-122.34976,True,True,False
nR0QE7cwHyIoS1crGRI82w,ristorante-paradiso-kirkland,Ristorante Paradiso,https://s3-media1.fl.yelpcdn.com/bphoto/PbGozeqTh04dAs1Y17MtsQ/o.jpg,False,https://www.yelp.com/biz/ristorante-paradiso-kirkland?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,367,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,$$,"{'address1': '120 Park Ln', 'address2': 'Ste A', 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['120 Park Ln', 'Ste A', 'Kirkland, WA 98033']}",9712.321705784288,425,889-8601,47.67628742093419,-122.20618454110448,True,True,False
pdsYTqc8SdlHL8sDkPs4Mw,the-cheesecake-factory-seattle-4,The Cheesecake Factory,https://s3-media1.fl.yelpcdn.com/bphoto/-_GIFgncUjd3PuW082nrUg/o.jpg,False,https://www.yelp.com/biz/the-cheesecake-factory-seattle-4?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1075,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,$$,"{'address1': '700 Pike St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['700 Pike St', 'Seattle, WA 98101']}",2822.153507796567,206,652-5400,47.6118674,-122.333289,False,False,True
iP9sxx0Cp6j1NT16J-0_FQ,zeeks-pizza-kirkland,Zeeks Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/0xN6rTFx1HqWDOJNDGo28A/o.jpg,False,https://www.yelp.com/biz/zeeks-pizza-kirkland?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,222,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,$$,"{'address1': '124 Park Ln', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['124 Park Ln', 'Kirkland, WA 98033']}",9725.523678764055,425,214-1401,47.6762,-122.20607,True,True,False
dkPWs-XCBYMTzU8bJxLIuQ,bookstore-bar-and-cafe-seattle-6,Bookstore Bar & Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/1Too8ygP-lUq5frwdrveEA/o.jpg,False,https://www.yelp.com/biz/bookstore-bar-and-cafe-seattle-6?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,374,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,$$,"{'address1': '1007 1st Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['1007 1st Ave', 'Seattle, WA 98104']}",3205.804381984241,206,624-3646,47.605121,-122.33678,True,False,False
